timestamp,alert_type,severity,message
2026-02-27 22:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-27 22:30:00+00:00: 1186 W above normal for this time of day.
2026-02-27 23:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-27 23:00:00+00:00: 842 W above normal for this time of day.
2026-02-27 23:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-27 23:15:00+00:00: 704 W above normal for this time of day.
2026-02-27 23:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-27 23:30:00+00:00: 652 W above normal for this time of day.
2026-02-27 23:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-27 23:45:00+00:00: 456 W above normal for this time of day.
2026-02-28 06:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-28 06:00:00+00:00: 908 W above normal for this time of day.
2026-02-28 06:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-28 06:15:00+00:00: 1038 W above normal for this time of day.
2026-02-28 06:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-28 06:30:00+00:00: 1199 W above normal for this time of day.
2026-02-28 06:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-28 06:45:00+00:00: 1197 W above normal for this time of day.
2026-02-28 08:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-28 08:00:00+00:00: 4144 W above normal for this time of day.
2026-02-28 08:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-28 08:15:00+00:00: 4023 W above normal for this time of day.
2026-02-28 21:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-28 21:00:00+00:00: 2288 W above normal for this time of day.
2026-02-28 21:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-28 21:15:00+00:00: 2407 W above normal for this time of day.
2026-02-28 22:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-28 22:00:00+00:00: 1730 W above normal for this time of day.
2026-02-28 22:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-28 22:15:00+00:00: 1651 W above normal for this time of day.
2026-02-28 22:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-28 22:30:00+00:00: 1169 W above normal for this time of day.
2026-02-28 22:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-28 22:45:00+00:00: 999 W above normal for this time of day.
2026-02-28 23:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-28 23:00:00+00:00: 1006 W above normal for this time of day.
2026-02-28 23:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-28 23:15:00+00:00: 902 W above normal for this time of day.
2026-02-28 23:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-28 23:30:00+00:00: 697 W above normal for this time of day.
2026-02-28 23:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-02-28 23:45:00+00:00: 548 W above normal for this time of day.
2026-03-01 06:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-01 06:00:00+00:00: 577 W above normal for this time of day.
2026-03-01 06:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-01 06:15:00+00:00: 687 W above normal for this time of day.
2026-03-01 06:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-01 06:30:00+00:00: 740 W above normal for this time of day.
2026-03-01 06:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-01 06:45:00+00:00: 831 W above normal for this time of day.
2026-03-01 08:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-01 08:00:00+00:00: 3688 W above normal for this time of day.
2026-03-01 08:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-01 08:15:00+00:00: 3737 W above normal for this time of day.
2026-03-01 21:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-01 21:00:00+00:00: 2339 W above normal for this time of day.
2026-03-01 21:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-01 21:15:00+00:00: 2160 W above normal for this time of day.
2026-03-01 22:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-01 22:00:00+00:00: 1590 W above normal for this time of day.
2026-03-01 22:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-01 22:15:00+00:00: 1663 W above normal for this time of day.
2026-03-01 22:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-01 22:30:00+00:00: 1429 W above normal for this time of day.
2026-03-01 22:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-01 22:45:00+00:00: 1274 W above normal for this time of day.
2026-03-01 23:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-01 23:00:00+00:00: 890 W above normal for this time of day.
2026-03-01 23:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-01 23:15:00+00:00: 813 W above normal for this time of day.
2026-03-01 23:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-01 23:30:00+00:00: 570 W above normal for this time of day.
2026-03-01 23:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-01 23:45:00+00:00: 464 W above normal for this time of day.
2026-03-02 06:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-02 06:00:00+00:00: 525 W above normal for this time of day.
2026-03-02 06:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-02 06:15:00+00:00: 593 W above normal for this time of day.
2026-03-02 06:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-02 06:30:00+00:00: 641 W above normal for this time of day.
2026-03-02 06:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-02 06:45:00+00:00: 757 W above normal for this time of day.
2026-03-02 08:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-02 08:00:00+00:00: 3410 W above normal for this time of day.
2026-03-02 08:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-02 08:15:00+00:00: 3383 W above normal for this time of day.
2026-03-02 21:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-02 21:00:00+00:00: 2208 W above normal for this time of day.
2026-03-02 21:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-02 21:15:00+00:00: 2127 W above normal for this time of day.
2026-03-02 21:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-02 21:30:00+00:00: 2102 W above normal for this time of day.
2026-03-02 22:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-02 22:00:00+00:00: 1568 W above normal for this time of day.
2026-03-02 22:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-02 22:15:00+00:00: 1474 W above normal for this time of day.
2026-03-02 22:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-02 22:30:00+00:00: 1238 W above normal for this time of day.
2026-03-02 22:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-02 22:45:00+00:00: 1040 W above normal for this time of day.
2026-03-02 23:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-02 23:00:00+00:00: 753 W above normal for this time of day.
2026-03-02 23:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-02 23:15:00+00:00: 673 W above normal for this time of day.
2026-03-02 23:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-02 23:30:00+00:00: 483 W above normal for this time of day.
2026-03-03 06:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-03 06:00:00+00:00: 730 W above normal for this time of day.
2026-03-03 06:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-03 06:15:00+00:00: 893 W above normal for this time of day.
2026-03-03 06:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-03 06:30:00+00:00: 954 W above normal for this time of day.
2026-03-03 06:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-03 06:45:00+00:00: 1051 W above normal for this time of day.
2026-03-03 08:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-03 08:00:00+00:00: 3784 W above normal for this time of day.
2026-03-03 08:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-03 08:15:00+00:00: 3648 W above normal for this time of day.
2026-03-03 21:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-03 21:00:00+00:00: 1900 W above normal for this time of day.
2026-03-03 21:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-03 21:15:00+00:00: 2025 W above normal for this time of day.
2026-03-03 22:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-03 22:00:00+00:00: 1456 W above normal for this time of day.
2026-03-03 22:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-03 22:15:00+00:00: 1349 W above normal for this time of day.
2026-03-03 22:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-03 22:30:00+00:00: 1079 W above normal for this time of day.
2026-03-03 23:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-03 23:00:00+00:00: 799 W above normal for this time of day.
2026-03-03 23:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-03 23:15:00+00:00: 604 W above normal for this time of day.
2026-03-03 23:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-03 23:30:00+00:00: 508 W above normal for this time of day.
2026-03-04 06:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-04 06:00:00+00:00: 720 W above normal for this time of day.
2026-03-04 06:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-04 06:15:00+00:00: 898 W above normal for this time of day.
2026-03-04 06:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-04 06:30:00+00:00: 883 W above normal for this time of day.
2026-03-04 06:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-04 06:45:00+00:00: 1048 W above normal for this time of day.
2026-03-04 08:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-04 08:00:00+00:00: 3668 W above normal for this time of day.
2026-03-04 08:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-04 08:15:00+00:00: 3533 W above normal for this time of day.
2026-03-04 20:15:00+00:00,high_consumption,critical,Very high consumption at 2026-03-04 20:15:00+00:00: 8497 W exceeds expected range significantly.
2026-03-04 20:30:00+00:00,high_consumption,critical,Very high consumption at 2026-03-04 20:30:00+00:00: 8274 W exceeds expected range significantly.
2026-03-04 20:45:00+00:00,high_consumption,critical,Very high consumption at 2026-03-04 20:45:00+00:00: 8727 W exceeds expected range significantly.
2026-03-04 21:00:00+00:00,high_consumption,critical,Very high consumption at 2026-03-04 21:00:00+00:00: 7449 W exceeds expected range significantly.
2026-03-04 21:15:00+00:00,high_consumption,critical,Very high consumption at 2026-03-04 21:15:00+00:00: 7202 W exceeds expected range significantly.
2026-03-04 21:30:00+00:00,high_consumption,critical,Very high consumption at 2026-03-04 21:30:00+00:00: 7346 W exceeds expected range significantly.
2026-03-04 21:45:00+00:00,high_consumption,critical,Very high consumption at 2026-03-04 21:45:00+00:00: 6188 W exceeds expected range significantly.
2026-03-04 22:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-04 22:00:00+00:00: 4869 W above normal for this time of day.
2026-03-04 22:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-04 22:15:00+00:00: 1454 W above normal for this time of day.
2026-03-04 22:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-04 22:30:00+00:00: 1084 W above normal for this time of day.
2026-03-04 23:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-04 23:00:00+00:00: 604 W above normal for this time of day.
2026-03-04 23:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-04 23:15:00+00:00: 602 W above normal for this time of day.
2026-03-04 23:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-04 23:30:00+00:00: 456 W above normal for this time of day.
2026-03-05 06:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-05 06:00:00+00:00: 600 W above normal for this time of day.
2026-03-05 06:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-05 06:15:00+00:00: 780 W above normal for this time of day.
2026-03-05 06:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-05 06:30:00+00:00: 899 W above normal for this time of day.
2026-03-05 06:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-05 06:45:00+00:00: 885 W above normal for this time of day.
2026-03-05 08:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-05 08:00:00+00:00: 2980 W above normal for this time of day.
2026-03-05 08:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-05 08:15:00+00:00: 2818 W above normal for this time of day.
2026-03-05 21:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-05 21:00:00+00:00: 1941 W above normal for this time of day.
2026-03-05 22:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-05 22:00:00+00:00: 1355 W above normal for this time of day.
2026-03-05 22:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-05 22:15:00+00:00: 990 W above normal for this time of day.
2026-03-05 23:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-05 23:00:00+00:00: 542 W above normal for this time of day.
2026-03-05 23:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-05 23:15:00+00:00: 527 W above normal for this time of day.
2026-03-05 23:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-05 23:30:00+00:00: 431 W above normal for this time of day.
2026-03-06 06:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-06 06:00:00+00:00: 573 W above normal for this time of day.
2026-03-06 06:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-06 06:15:00+00:00: 706 W above normal for this time of day.
2026-03-06 06:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-06 06:30:00+00:00: 810 W above normal for this time of day.
2026-03-06 06:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-06 06:45:00+00:00: 752 W above normal for this time of day.
2026-03-06 08:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-06 08:00:00+00:00: 2862 W above normal for this time of day.
2026-03-06 08:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-06 08:15:00+00:00: 2888 W above normal for this time of day.
2026-03-06 22:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-06 22:00:00+00:00: 1222 W above normal for this time of day.
2026-03-06 22:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-06 22:15:00+00:00: 1098 W above normal for this time of day.
2026-03-06 23:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-06 23:00:00+00:00: 618 W above normal for this time of day.
2026-03-06 23:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-06 23:15:00+00:00: 525 W above normal for this time of day.
2026-03-07 06:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-07 06:00:00+00:00: 600 W above normal for this time of day.
2026-03-07 06:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-07 06:15:00+00:00: 619 W above normal for this time of day.
2026-03-07 06:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-07 06:30:00+00:00: 738 W above normal for this time of day.
2026-03-07 06:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-07 06:45:00+00:00: 927 W above normal for this time of day.
2026-03-07 08:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-07 08:00:00+00:00: 2839 W above normal for this time of day.
2026-03-07 08:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-07 08:15:00+00:00: 2849 W above normal for this time of day.
2026-03-07 22:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-07 22:00:00+00:00: 1058 W above normal for this time of day.
2026-03-07 22:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-07 22:15:00+00:00: 1011 W above normal for this time of day.
2026-03-07 23:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-07 23:00:00+00:00: 817 W above normal for this time of day.
2026-03-07 23:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-07 23:15:00+00:00: 580 W above normal for this time of day.
2026-03-07 23:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-07 23:30:00+00:00: 534 W above normal for this time of day.
2026-03-08 06:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 06:00:00+00:00: 381 W above normal for this time of day.
2026-03-08 06:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 06:15:00+00:00: 485 W above normal for this time of day.
2026-03-08 06:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 06:30:00+00:00: 508 W above normal for this time of day.
2026-03-08 06:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 06:45:00+00:00: 608 W above normal for this time of day.
2026-03-08 08:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 08:00:00+00:00: 2641 W above normal for this time of day.
2026-03-08 08:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 08:15:00+00:00: 2779 W above normal for this time of day.
2026-03-08 14:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 14:15:00+00:00: 738 W above normal for this time of day.
2026-03-08 14:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 14:30:00+00:00: 680 W above normal for this time of day.
2026-03-08 14:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 14:45:00+00:00: 766 W above normal for this time of day.
2026-03-08 15:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 15:00:00+00:00: 777 W above normal for this time of day.
2026-03-08 15:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 15:30:00+00:00: 789 W above normal for this time of day.
2026-03-08 15:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 15:45:00+00:00: 782 W above normal for this time of day.
2026-03-08 16:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 16:00:00+00:00: 804 W above normal for this time of day.
2026-03-08 16:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 16:15:00+00:00: 868 W above normal for this time of day.
2026-03-08 16:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 16:30:00+00:00: 976 W above normal for this time of day.
2026-03-08 22:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 22:00:00+00:00: 1311 W above normal for this time of day.
2026-03-08 22:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 22:15:00+00:00: 1259 W above normal for this time of day.
2026-03-08 22:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 22:30:00+00:00: 979 W above normal for this time of day.
2026-03-08 23:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 23:00:00+00:00: 686 W above normal for this time of day.
2026-03-08 23:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 23:15:00+00:00: 626 W above normal for this time of day.
2026-03-08 23:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-08 23:30:00+00:00: 528 W above normal for this time of day.
2026-03-09 06:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-09 06:00:00+00:00: 407 W above normal for this time of day.
2026-03-09 06:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-09 06:15:00+00:00: 503 W above normal for this time of day.
2026-03-09 06:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-09 06:30:00+00:00: 529 W above normal for this time of day.
2026-03-09 06:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-09 06:45:00+00:00: 619 W above normal for this time of day.
2026-03-09 08:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-09 08:00:00+00:00: 2771 W above normal for this time of day.
2026-03-09 08:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-09 08:15:00+00:00: 2917 W above normal for this time of day.
2026-03-09 21:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-09 21:00:00+00:00: 1945 W above normal for this time of day.
2026-03-09 22:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-09 22:00:00+00:00: 1268 W above normal for this time of day.
2026-03-09 22:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-09 22:15:00+00:00: 1195 W above normal for this time of day.
2026-03-09 22:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-09 22:30:00+00:00: 989 W above normal for this time of day.
2026-03-09 23:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-09 23:00:00+00:00: 641 W above normal for this time of day.
2026-03-09 23:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-09 23:15:00+00:00: 591 W above normal for this time of day.
2026-03-09 23:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-09 23:30:00+00:00: 514 W above normal for this time of day.
2026-03-10 06:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-10 06:00:00+00:00: 696 W above normal for this time of day.
2026-03-10 06:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-10 06:15:00+00:00: 822 W above normal for this time of day.
2026-03-10 06:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-10 06:30:00+00:00: 947 W above normal for this time of day.
2026-03-10 06:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-10 06:45:00+00:00: 878 W above normal for this time of day.
2026-03-10 08:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-10 08:00:00+00:00: 3032 W above normal for this time of day.
2026-03-10 08:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-10 08:15:00+00:00: 3142 W above normal for this time of day.
2026-03-10 22:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-10 22:00:00+00:00: 1241 W above normal for this time of day.
2026-03-10 22:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-10 22:15:00+00:00: 1238 W above normal for this time of day.
2026-03-10 22:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-10 22:30:00+00:00: 989 W above normal for this time of day.
2026-03-10 23:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-10 23:00:00+00:00: 587 W above normal for this time of day.
2026-03-10 23:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-10 23:15:00+00:00: 506 W above normal for this time of day.
2026-03-11 06:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-11 06:00:00+00:00: 556 W above normal for this time of day.
2026-03-11 06:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-11 06:15:00+00:00: 772 W above normal for this time of day.
2026-03-11 06:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-11 06:30:00+00:00: 817 W above normal for this time of day.
2026-03-11 06:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-11 06:45:00+00:00: 866 W above normal for this time of day.
2026-03-11 08:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-11 08:00:00+00:00: 2791 W above normal for this time of day.
2026-03-11 08:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-11 08:15:00+00:00: 2780 W above normal for this time of day.
2026-03-11 22:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-11 22:00:00+00:00: 1284 W above normal for this time of day.
2026-03-11 22:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-11 22:15:00+00:00: 1005 W above normal for this time of day.
2026-03-11 23:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-11 23:00:00+00:00: 586 W above normal for this time of day.
2026-03-11 23:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-11 23:15:00+00:00: 542 W above normal for this time of day.
2026-03-11 23:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-11 23:30:00+00:00: 441 W above normal for this time of day.
2026-03-12 06:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-12 06:00:00+00:00: 589 W above normal for this time of day.
2026-03-12 06:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-12 06:15:00+00:00: 693 W above normal for this time of day.
2026-03-12 06:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-12 06:30:00+00:00: 905 W above normal for this time of day.
2026-03-12 06:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-12 06:45:00+00:00: 844 W above normal for this time of day.
2026-03-12 08:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-12 08:00:00+00:00: 3031 W above normal for this time of day.
2026-03-12 08:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-12 08:15:00+00:00: 2897 W above normal for this time of day.
2026-03-12 22:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-12 22:00:00+00:00: 1254 W above normal for this time of day.
2026-03-12 22:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-12 22:15:00+00:00: 1238 W above normal for this time of day.
2026-03-12 23:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-12 23:00:00+00:00: 547 W above normal for this time of day.
2026-03-12 23:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-12 23:15:00+00:00: 480 W above normal for this time of day.
2026-03-12 23:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-12 23:30:00+00:00: 434 W above normal for this time of day.
2026-03-13 06:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-13 06:00:00+00:00: 646 W above normal for this time of day.
2026-03-13 06:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-13 06:15:00+00:00: 683 W above normal for this time of day.
2026-03-13 06:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-13 06:30:00+00:00: 843 W above normal for this time of day.
2026-03-13 06:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-13 06:45:00+00:00: 936 W above normal for this time of day.
2026-03-13 08:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-13 08:00:00+00:00: 2856 W above normal for this time of day.
2026-03-13 08:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-13 08:15:00+00:00: 2914 W above normal for this time of day.
2026-03-13 21:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-13 21:00:00+00:00: 1859 W above normal for this time of day.
2026-03-13 22:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-13 22:00:00+00:00: 1144 W above normal for this time of day.
2026-03-13 22:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-13 22:15:00+00:00: 1140 W above normal for this time of day.
2026-03-13 23:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-13 23:00:00+00:00: 533 W above normal for this time of day.
2026-03-13 23:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-13 23:15:00+00:00: 443 W above normal for this time of day.
2026-03-14 06:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-14 06:00:00+00:00: 534 W above normal for this time of day.
2026-03-14 06:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-14 06:15:00+00:00: 583 W above normal for this time of day.
2026-03-14 06:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-14 06:30:00+00:00: 685 W above normal for this time of day.
2026-03-14 06:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-14 06:45:00+00:00: 747 W above normal for this time of day.
2026-03-14 08:00:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-14 08:00:00+00:00: 2684 W above normal for this time of day.
2026-03-14 08:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-14 08:15:00+00:00: 2446 W above normal for this time of day.
2026-03-14 12:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-14 12:15:00+00:00: 658 W above normal for this time of day.
2026-03-14 15:15:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-14 15:15:00+00:00: 461 W above normal for this time of day.
2026-03-14 16:30:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-14 16:30:00+00:00: 613 W above normal for this time of day.
2026-03-14 16:45:00+00:00,elevated_consumption,info,Elevated consumption at 2026-03-14 16:45:00+00:00: 685 W above normal for this time of day.
